month,subject,date,ni_file,n_ref_onsets,n_target_onsets,n_matched_onsets,mean_diff,std_diff,mean_abs_diff,median_diff,median_abs_diff,min_diff,max_diff,name,Q1,Q2,datetime
5月,4,20250530,1_20250530_104258_ni.txt,127.0,243.0,243.0,0.0754345679012346,0.1702915044872574,0.1007646090534979,0.0356999999999985,0.0675999999999987,-0.4008000000000002,1.4220000000000113,nakamura_0530,45.0,64.0,2025-05-30 10:43:11
5月,4,20250530,2_20250530_104451_ni.txt,153.0,193.0,193.0,0.0412937823834199,0.0813988692789428,0.0719766839378238,0.0420000000000015,0.0557000000000016,-0.2044999999999994,0.2069000000000045,nakamura_0530,44.0,66.0,2025-05-30 10:44:58
5月,4,20250530,3_20250530_105031_ni.txt,153.0,183.0,183.0,0.091428961748634,0.0725910551815073,0.0989371584699455,0.0709000000000017,0.0740999999999942,-0.1991000000000014,0.2014000000000013,nakamura_0530,43.0,66.0,2025-05-30 10:51:35
5月,4,20250530,4_20250530_105913_ni.txt,153.0,129.0,129.0,0.0639418604651165,0.0470478820877386,0.0643248062015506,0.0485999999999933,0.0485999999999933,-0.0239000000000011,0.1966000000000036,nakamura_0530,50.0,68.0,2025-05-30 10:59:17
5月,4,20250530,5_20250530_111159_ni.txt,153.0,155.0,155.0,0.0745341935483872,0.0903207463316042,0.1044916129032259,0.0754000000000019,0.0809999999999995,-0.2068000000000012,0.2057999999999964,nakamura_0530,55.0,74.0,2025-05-30 11:12:01
5月,4,20250530,6_20250530_111805_ni.txt,153.0,138.0,138.0,0.0710318840579711,0.0740745619125566,0.0898173913043478,0.0670999999999999,0.0712500000000009,-0.202699999999993,0.2055000000000006,nakamura_0530,48.0,73.0,2025-05-30 11:18:14
5月,4,20250530,7_20250530_112041_ni.txt,153.0,131.0,131.0,0.0546114503816792,0.0726788057151908,0.0740114503816791,0.0531000000000005,0.0559000000000011,-0.2041000000000039,0.2059999999999995,nakamura_0530,50.0,72.0,2025-05-30 11:20:52
5月,4,20250530,8_20250530_112225_ni.txt,127.0,182.0,182.0,0.0696543956043952,0.1769784029706472,0.0826192307692306,0.0259,0.0296000000000038,-0.4008000000000002,1.480799999999988,nakamura_0530,61.0,76.0,2025-05-30 11:22:33
5月,3,20250507,1_20250507_105719_ni.txt,127.0,143.0,143.0,0.0878999999999995,0.4115775826905871,0.1853461538461541,0.0097999999999984,0.1151999999999944,-0.4274000000000004,2.5361000000000047,test_5_7,35.0,43.0,2025-05-07 10:57:52
5月,3,20250507,2_20250507_110445_ni.txt,78.0,106.0,106.0,-0.8580160377358484,2.435832273098319,0.9974254716981136,0.0527999999999906,0.1041000000000096,-10.354100000000004,0.2947000000000059,test_5_7,50.0,50.0,2025-05-07 11:05:01
5月,3,20250507,3_20250507_112105_ni.txt,78.0,101.0,101.0,-0.8368821782178227,2.394660015654304,0.9439019801980202,0.0442999999999926,0.070699999999988,-10.4805,0.2112000000000051,test_5_7,65.0,66.0,2025-05-07 11:21:26
5月,3,20250507,4_20250507_112458_ni.txt,113.0,209.0,209.0,0.0474244019138758,0.1235877474445673,0.1189392344497607,0.0760999999999967,0.1218000000000003,-0.2039000000000044,0.2043000000000034,test_5_7,75.0,76.0,2025-05-07 11:25:20
5月,3,20250507,5_20250507_113019_ni.txt,127.0,237.0,237.0,0.0488396624472579,0.2121559617304609,0.1127932489451482,0.0315999999999974,0.0792000000000001,-0.5615999999999985,1.7268000000000114,test_5_7,19.0,18.0,2025-05-07 11:30:46
5月,3,20250507,6_20250507_113230_ni.txt,127.0,221.0,221.0,0.0195411764705889,0.177409190017565,0.0982271493212671,0.0060000000000002,0.0707000000000022,-0.5269999999999975,1.3127000000000066,test_5_7,36.0,36.0,2025-05-07 11:32:43
5月,3,20250509,1_20250509_101400_ni.txt,127.0,192.0,192.0,0.0123239583333333,0.1851003127500455,0.121936458333333,-0.0047999999999994,0.1010500000000007,-0.5079000000000011,1.2520999999999989,kitayama_0509,21.0,21.0,2025-05-09 10:14:26
5月,3,20250509,2_20250509_102045_ni.txt,79.0,264.0,264.0,-0.9197837121212104,2.53048302011209,1.164775378787878,0.1135999999999981,0.2373499999999992,-10.525599999999995,0.3293000000000035,kitayama_0509,87.0,88.0,2025-05-09 10:21:12
5月,3,20250509,3_20250509_102453_ni.txt,113.0,278.0,278.0,0.0207917266187049,0.1249933277495679,0.1120068345323742,0.05335,0.1105,-0.2069000000000045,0.2044999999999959,kitayama_0509,100.0,100.0,2025-05-09 10:25:07
5月,3,20250509,4_20250509_102924_ni.txt,127.0,369.0,369.0,0.0154989159891597,0.1691287354612354,0.1214940379403797,0.0079000000000064,0.1183000000000014,-0.622399999999999,1.2553000000000054,kitayama_0509,14.0,13.0,2025-05-09 10:30:15
5月,3,20250509,5_20250509_103344_ni.txt,127.0,354.0,354.0,0.038873728813559,0.2171409953934213,0.1277703389830506,0.0299000000000031,0.1045500000000032,-0.5047999999999995,1.611799999999988,kitayama_0509,19.0,18.0,2025-05-09 10:34:05
5月,3,20250509,6_20250509_105024_ni.txt,127.0,376.0,376.0,0.0246284574468083,0.1922672691349184,0.1174922872340425,0.0149499999999989,0.0884000000000035,-0.4898000000000007,1.4723999999999933,kitayama_0509,50.0,50.0,2025-05-09 10:50:37
5月,3,20250509,7_20250509_105846_ni.txt,127.0,146.0,146.0,-0.9304794520547954,2.503352567152336,1.1564589041095892,0.1026500000000005,0.2103499999999947,-8.8675,0.3263000000000033,kitayama_0509,50.0,54.0,2025-05-09 10:59:03
5月,3,20250509,8_20250509_110359_ni.txt,125.0,147.0,147.0,-0.8200217687074828,2.313904761635768,1.0131591836734692,0.0381,0.215600000000002,-8.796299999999999,0.3308000000000035,kitayama_0509,18.0,16.0,2025-05-09 11:04:16
5月,3,20250509,9_20250509_110551_ni.txt,127.0,315.0,315.0,0.0355371428571429,0.2095012945781758,0.1234819047619046,0.0270999999999972,0.090600000000002,-0.4344999999999999,1.5490999999999957,kitayama_0509,32.0,32.0,2025-05-09 11:06:02
5月,3,20250514,1_20250514_100747_ni.txt,127.0,281.0,281.0,0.0466120996441277,0.2676270798610466,0.1489224199288255,0.0243999999999999,0.1163999999999987,-0.4537000000000013,1.9274000000000056,kitayama_0514,21.0,26.0,2025-05-14 10:08:19
5月,3,20250514,2_20250514_100952_ni.txt,153.0,100.0,100.0,-0.0155470000000002,0.1080391424021863,0.0917429999999993,-0.0173499999999968,0.0804999999999971,-0.2069999999999936,0.1968999999999994,kitayama_0514,0.0,0.0,2025-05-14 10:10:23
5月,3,20250514,3_20250514_101611_ni.txt,129.0,136.0,136.0,-0.7609602941176472,2.284059215142284,0.9768029411764708,0.072899999999997,0.212849999999996,-8.7778,0.3360999999999876,kitayama_0514,28.0,28.0,2025-05-14 10:16:35
5月,3,20250514,4_20250514_102211_ni.txt,129.0,115.0,115.0,-0.7475860869565221,2.265345968428662,0.932386086956522,0.0661000000000058,0.1851999999999982,-8.863700000000001,0.3179999999999978,kitayama_0514,35.0,34.0,2025-05-14 10:22:42
5月,3,20250514,5_20250514_102804_ni.txt,193.0,231.0,231.0,-0.3263142857142859,1.1542044804523817,0.4268311688311686,-0.0004999999999881,0.1097000000000036,-5.6272,0.2018999999999984,kitayama_0514,50.0,50.0,2025-05-14 10:28:29
5月,3,20250514,6_20250514_104250_ni.txt,192.0,218.0,218.0,-0.3539775229357798,1.1819172295176017,0.4550729357798171,-0.007400000000004,0.1174499999999962,-5.705400000000003,0.2002999999999986,kitayama_0514,70.0,70.0,2025-05-14 10:43:27
5月,3,20250514,7_20250514_105130_ni.txt,153.0,302.0,302.0,0.040103311258278,0.214860290019925,0.1286443708609271,0.0296500000000001,0.1145499999999994,-0.2088999999999998,1.847999999999999,kitayama_0514,24.0,29.0,2025-05-14 10:52:06
5月,3,20250514,8_20250514_105734_ni.txt,153.0,293.0,293.0,0.0420474402730375,0.1709634235334583,0.1196064846416382,0.0435000000000016,0.1112000000000001,-0.2079000000000022,1.2242999999999995,kitayama_0514,38.0,37.0,2025-05-14 10:57:59
5月,3,20250514,9_20250514_105948_ni.txt,153.0,319.0,319.0,0.02745736677116,0.176153122869038,0.1155037617554858,0.0225000000000008,0.0949000000000026,-0.2068000000000012,1.435299999999998,kitayama_0514,24.0,23.0,2025-05-14 11:00:15
5月,3,20250514,10_20250514_110136_ni.txt,127.0,347.0,347.0,0.0357262247838614,0.2266714206585936,0.1387602305475506,0.0283999999999977,0.1126999999999966,-0.4112999999999989,1.6728000000000094,kitayama_0514,34.0,35.0,2025-05-14 11:02:04
5月,3,20250516,1_20250516_100956_ni.txt,127.0,243.0,243.0,0.0275711934156379,0.2041826231945935,0.1308378600823046,0.0131999999999976,0.1193999999999988,-0.4718,1.3871000000000038,kitayama_0516,21.0,21.0,2025-05-16 10:10:05
5月,3,20250516,2_20250516_101348_ni.txt,153.0,234.0,234.0,0.0088974358974358,0.1160957440576405,0.0998957264957266,0.0079999999999991,0.0922000000000018,-0.2032999999999987,0.2418999999999869,kitayama_0516,42.0,41.0,2025-05-16 10:13:58
5月,3,20250516,3_20250516_101953_ni.txt,153.0,308.0,308.0,0.0021262987012983,0.1220045386767595,0.1074353896103894,0.0220500000000019,0.1097000000000001,-0.2046000000000027,0.2090999999999994,kitayama_0516,50.0,50.0,2025-05-16 10:20:05
5月,3,20250516,4_20250516_102732_ni.txt,193.0,193.0,193.0,-0.3653466321243525,1.1682651444657723,0.4687901554404141,-0.011499999999998,0.1138000000000012,-5.5631,0.2025000000000005,kitayama_0516,32.0,32.0,2025-05-16 10:27:36
5月,3,20250516,5_20250516_104047_ni.txt,129.0,170.0,170.0,-0.5743470588235291,1.981651371789417,0.7590211764705881,0.0194000000000009,0.1955000000000026,-8.962,0.3292000000000001,kitayama_0516,65.0,65.0,2025-05-16 10:40:55
5月,3,20250516,6_20250516_104536_ni.txt,192.0,240.0,240.0,-0.238505833333333,0.982859453609368,0.3357191666666664,-0.014299999999995,0.1092999999999975,-5.7942,0.2051000000000016,kitayama_0516,54.0,54.0,2025-05-16 10:51:37
5月,3,20250516,7_20250516_105122_ni.txt,153.0,304.0,304.0,0.0051463815789472,0.1215046982525092,0.105355592105263,0.0141000000000026,0.1017999999999972,-0.203599999999998,0.353500000000011,kitayama_0516,65.0,64.0,2025-05-16 10:53:36
5月,3,20250516,8_20250516_105323_ni.txt,153.0,323.0,323.0,0.0239863777089781,0.2175454119352132,0.1263783281733743,-0.0077999999999995,0.1033000000000043,-0.204500000000003,1.693799999999996,kitayama_0516,38.0,39.0,2025-05-16 10:56:17
5月,3,20250516,9_20250516_105552_ni.txt,127.0,384.0,384.0,0.0352460937500001,0.2367688487642707,0.13474453125,0.0145499999999998,0.1029000000000053,-0.4206000000000003,1.8596000000000004,kitayama_0516,,,2025-05-16 10:55:52
5月,3,20250521,1_20250521_101041_ni.txt,127.0,336.0,336.0,0.03168125,0.2292259151020885,0.1355116071428572,0.014800000000001,0.1079500000000024,-0.4817999999999998,1.837699999999998,kitayama_0521,32.0,36.0,2025-05-21 10:10:51
5月,3,20250521,2_20250521_101223_ni.txt,153.0,262.0,262.0,0.0373148854961837,0.2139372636865521,0.1191996183206105,0.0203499999999969,0.0903499999999937,-0.2046999999999954,1.709299999999999,kitayama_0521,19.0,19.0,2025-05-21 10:12:35
5月,3,20250521,3_20250521_101822_ni.txt,129.0,158.0,158.0,-0.6575943037974687,2.0571178590397325,0.8455626582278482,0.0242999999999984,0.2043499999999962,-8.964200000000002,0.3297999999999916,kitayama_0521,63.0,63.0,2025-05-21 10:18:32
5月,3,20250521,4_20250521_102322_ni.txt,192.0,245.0,245.0,-0.4110546938775511,1.2866250012752511,0.5103648979591833,-0.0165000000000006,0.1007000000000033,-5.796000000000001,0.2068999999999974,kitayama_0521,56.0,56.0,2025-05-21 10:24:01
5月,3,20250521,5_20250521_102918_ni.txt,153.0,307.0,307.0,0.0367628664495117,0.1699563837195537,0.1147921824104239,0.0356000000000022,0.0877000000000052,-0.2068000000000012,1.1955000000000098,kitayama_0521,50.0,50.0,2025-05-21 10:29:26
